,Datetime,Text
247,2020-09-14 23:59:34+00:00,Laughingstock Trumpy @realDonaldTrump 
248,2020-09-14 23:59:34+00:00,"The United States needs leadership, unity, and direction to cope and recover from the negative impact of COVID-19. It is sad that President Trump lacks the ability to do either. This tweet only demonstrates unfortunately how small-minded he truly is."
249,2020-09-14 23:59:34+00:00,"This must be stopped! This is crazy picking on children! No matter age, sex, color this should NEVER be accepted!"
250,2020-09-14 23:59:34+00:00,"Desperation, thy name is Donald Trump aka President Stompy Foot. "
251,2020-09-14 23:59:34+00:00,You must be talking about Antifa.
252,2020-09-14 23:59:34+00:00,"God always bless you, we love you."
253,2020-09-14 23:59:34+00:00,"@senatemajldr, @realDonaldTrump @SpeakerPelosi none of you should be considered leaders, you are failures. You are all failing the American people because your egos are more important."
254,2020-09-14 23:59:34+00:00,RUNNING WITH THE WOLVES TONIGHT! AWOOOOOOOOO! 759 21 3 https://youtu.be/CbiYSQ1NQ7c
255,2020-09-14 23:59:34+00:00,The world is his for the fleecing. EVERYONE VOTE !!
256,2020-09-14 23:59:33+00:00,Oh and just for the record God controls who lives or dies.
257,2020-09-14 23:59:33+00:00,Ha!!!
258,2020-09-14 23:59:33+00:00,100%
259,2020-09-14 23:59:33+00:00,More projection
260,2020-09-14 23:59:33+00:00,Can you imagine what it’s going to be like after @realDonaldTrump wins the election Tonya? 
261,2020-09-14 23:59:33+00:00,Just stop Joe! Have your team feed you some tapioca pudding and tuck you into bed.
262,2020-09-14 23:59:33+00:00,And you will not get my vote . Lol
263,2020-09-14 23:59:33+00:00,I don't think that they'll miss you
264,2020-09-14 23:59:32+00:00,Mejor enseña las nalgas y deja de decir estupideces.
265,2020-09-14 23:59:32+00:00,"Sir, you are 100% correct!"
266,2020-09-14 23:59:32+00:00,"Anyone that does research will find that there are several different coronavirus strains.Covid 19 is just one of many from the family of coronavirus also more deadlier. Explain what has killed almost 200,000 people over the past months.A common cold?"
267,2020-09-14 23:59:32+00:00,But yet you don’t support the green new deal
268,2020-09-14 23:59:32+00:00,"We didn’t all know February-ish. We all knew the second week of March. A month passed between when @realDonaldTrump told Woodward that the virus was deadly and five x worse than the avg flu and the time it was common knowledge. The potus, trump, failed America by lying. Period."
269,2020-09-14 23:59:32+00:00,"So...peaceful protest is bad? Violent protest is the result of vilifying those that protest peacefully. Wake the fuck up, Tweetie!"
270,2020-09-14 23:59:32+00:00,"BUT, make Rogan sign a contract so Biden can't appear solo on his show after Trump does. Show up, or shut up and read your scripts from the basement. @JoeBiden @realDonaldTrump @PressSec @drrollergator"
271,2020-09-14 23:59:32+00:00,North Carolina Republicans are national models for election fraud and abuses of power
272,2020-09-14 23:59:32+00:00,Thank god we have some real Americans left in positions of power to defeat these leftist tyrants.
273,2020-09-14 23:59:32+00:00,"#LatinosForTrump Donald Trump doesn’t like you. He made fun/false lies of your race and heritage. He treats his Hispanic workers like slaves. You all deserve better, your better choices is the vote for Joe Biden &amp; Kamala Harris and become #LatinosForBiden. #BidenHarris2020"
274,2020-09-14 23:59:31+00:00,"Plus, Generals aren’t some mamby-pamby men. The military talk like that all time. I think they can handle it"
275,2020-09-14 23:59:31+00:00,"Screw the BLMFL & everyone who supports it! They honor criminals & stand for racist Marxist BLM & their “black anthem” & kneel during the USA anthem & on the necks of 1.4M brave Americans who fought & died in all our wars. Greedy, racist, misogynistic traitors ALL. #BoycottBLMFL"
276,2020-09-14 23:59:31+00:00,"The problem is , the democrats ALREADY haven’t accepted the election results ! What will happen if Donald Trump doesn't accept the election result? "
277,2020-09-14 23:59:31+00:00,@realDonaldTrump they protest at other times &amp; you don’t like that either. 
278,2020-09-14 23:59:31+00:00,"You’ve gone into the rabbit hole of stupid. FYI, the DoJ is defending an alleged serial rapist called Donald J Trump."
279,2020-09-14 23:59:31+00:00,This America Trumpenfuhrer!
280,2020-09-14 23:59:31+00:00,Again proof please?
281,2020-09-14 23:59:30+00:00,Give me a break! You’re lying to the American people yet again
282,2020-09-14 23:59:30+00:00,"Ya nada más te faltan los vaqueros y al América, y todo tendrá sentido"
283,2020-09-14 23:59:30+00:00,"I guess only trump supporters can protest now, well their version of protests are storming state Capitol buildings armed just because they want to throw a tantrum about wearing masks"
284,2020-09-14 23:59:30+00:00,"Sorry Ragz, your wrong."
285,2020-09-14 23:59:30+00:00,Well gasoline and lighters make fire... what did you think would happen? If you're worried about floods maybe you should stop making mother nature angry. You've poked the wrong bear buddy. Im praying hard for you. I hope you've made good decisions... karmas a bitch
286,2020-09-14 23:59:30+00:00,Why doesn’t @TwitterSafety @Twitter ban this fake @realDonaldTrump account...??? Especially when it is spreading such egregious #FakeNews?? #KAG2020
287,2020-09-14 23:59:30+00:00,"Oh, Sweetie, I am so sorry. This is where you have to hang on to that you trained him right, so hopefully when he matures more, he'll realize how duped he has been. It will be a bitter pill for him to swallow. Right now he's just parroting all the BLM catch words. Be strong."
288,2020-09-14 23:59:30+00:00,"He has no idea why players WANT to protest. A real leader would seek to understand, even if he didn’t agree. He still hasn’t figured out that he’s the president of the whole country, not just the people who like him."
289,2020-09-14 23:59:30+00:00,
290,2020-09-14 23:59:29+00:00,@realDonaldTrump @seanhannity @IngrahamAngle @Barnes_Law @AlexBHouston @mschlapp @bbusa617 @RandPaul @danbongino
291,2020-09-14 23:59:29+00:00,Brainless drivel
292,2020-09-14 23:59:29+00:00,Hey ⁦@realDonaldTrump⁩ . Check out oscar's video! #TikTok
293,2020-09-14 23:59:29+00:00,He's a Pig like Trump is...they love the naked first lady...but hated mrs. Obama wearing short sleeves. this is their mentality. 
294,2020-09-14 23:59:29+00:00,Since the 70’s I’m still waiting for the ice age of the 80’s.
295,2020-09-14 23:59:29+00:00,Typhoid trump
296,2020-09-14 23:59:28+00:00,Let him keep having these #SuperSpreader rallies. Let him continue to make #MAGA sicker than they already are. Let @realDonaldTrump lose because he and his base are simply #WillfullyStupid. #WeThePeople will #WearAMask to #SaveLives. We WILL #VoteBidenHarrisToSaveAmerica
297,2020-09-14 23:59:28+00:00,Hysterectomy yes I said it !!! Hysterectomies are being done ILLEGALLY And Donald Trump knows . @POTUS he knows . And condones it. What happened to women’s rights???? Evil pure evil #WomensEqualityDay #womenshealth #WomensRights #WakeUpAmerica #RidenWithBiden
298,2020-09-14 23:59:28+00:00, 
299,2020-09-14 23:59:28+00:00,"Just a reminder that @realDonaldTrump beat 16 republican politicians, the leftist media and the Clinton machine in 2016. 2020 has been a horrible year but is going to turn out great! #Trump2020Landslide"
300,2020-09-14 23:59:28+00:00,"Help us If Biden wins, we all kno he won’t be running the country."
301,2020-09-14 23:59:27+00:00,"I’m pretty sure the fore fathers would not use the constitution as an excuse over public health. I’m also,certain that they would be disappointed with the level of ignorance in the country."
302,2020-09-14 23:59:27+00:00,@FoxNews @gop @realDonaldTrump HELL TO THE FUCKIN YEAH. good riddance to bad rubbish or in this case bad oranges. #TrumpIsNotWell #TrumpTaxReturns #VoteBlueToEndThisNightmare
303,2020-09-14 23:59:27+00:00,"How is Life Winning in America? 194,000 American are DEAD because of you, @VP and @realDonaldTrump. #PenceKnew #TrumpKnew #TrumpLiesAmericansDie #TrumpVirus"
304,2020-09-14 23:59:26+00:00,"Wow, Anna! All twenty people wanted this?"
305,2020-09-14 23:59:26+00:00,How would you feel if @realDonaldTrump @POTUS is the first Der Führer 卐 to be #Executed for #Treason ? #TrumpExecution2021 #LockHimUp #TrumpIsANationalDisgrace #TreasonousTraitorTrump #TraitorsSupportTraitorTrump #TrumpCrimeFamily #DeathPenaltyForRapists #TrumpDeathToll200K
306,2020-09-14 23:59:26+00:00,Who looted Africa of human beings? Your ancestors did and the old clock of history remains on the wall about history most mass kidnappings of one human race at the hands of another
307,2020-09-14 23:59:26+00:00,No that was Cuomos nursing home mandates and him not using the facilities sent to him and built for him. Check it out yourself
308,2020-09-14 23:59:26+00:00,President Trump could you please visit us here at China Lake naval base in California. We live here in a conservative county of Kern. The last President to visit here was President kennedy.
309,2020-09-14 23:59:26+00:00,Are you being deliberately ignorant?
310,2020-09-14 23:59:26+00:00,@RudyGiuliani This is why I think the Middle East is going for peace deals. They know another 4 yrs with Trump can help their countries financially
311,2020-09-14 23:59:26+00:00,
312,2020-09-14 23:59:26+00:00,I see ya all a bunch of losers so sorry for ya all
313,2020-09-14 23:59:26+00:00,You're truly ignorant you post these fake conspiracies theories. That do not hold up To the facts. Your loosing nationally. Hope twitter bans you
314,2020-09-14 23:59:26+00:00,@realDonaldTrump 
315,2020-09-14 23:59:25+00:00,Fire all the CDC executives now! @POTUS @realDonaldTrump CDC Ignores Presidential Order and Moves Forward with Critical Race Theory Program -- Pushing Marxist Garbage that Accuses Police of Racism via @gatewaypundit
316,2020-09-14 23:59:25+00:00,"Slight correction. The platform is ""I support Donald Trump"". Not at all cult like."
317,2020-09-14 23:59:25+00:00, 
318,2020-09-14 23:59:25+00:00,Stop playing the anthem at sports events.
319,2020-09-14 23:59:25+00:00,"""Apparently you don’t think for yourself"" (Direct quotes are things of beauty, are they not?)"
320,2020-09-14 23:59:25+00:00,“America cannot survive four more years of @realDonaldTrump’s America under @JoeBiden” is a helluva re election slogan.
321,2020-09-14 23:59:25+00:00,You mean BLM arsonists? They are the proxy arm of the DNC. Everyone knows climate change is a swamp money laundering scheme.
322,2020-09-14 23:59:25+00:00,"Where are the federalized law enforcement with their CS gas, pepper balls, and “less lethal” rounds? LAW AND ORDER, motherfucker! @realDonaldTrump "
323,2020-09-14 23:59:25+00:00,"VOTE, VOTE, VOTE @JoeBiden #VoteBlueToEndThisNightmare #VoteBlueToSaveAmerica2020"
324,2020-09-14 23:59:25+00:00,"This is ridiculous, who raised these people"
325,2020-09-14 23:59:25+00:00,
326,2020-09-14 23:59:25+00:00,Did you put the Latinos in a separate but equal room somewhere else?
327,2020-09-14 23:59:25+00:00,"Hey Old Man, yelling at the TV. They're serving Jell-O in the cafeteria...."
328,2020-09-14 23:59:25+00:00,I was going to say BLM and Antifa.
329,2020-09-14 23:59:25+00:00,There's no such thing as climate change.
330,2020-09-14 23:59:25+00:00,"En homenaje al legado de Chávez, ser rico es malo... #GuaidoEstaDescubierto #InterinatoCorrupto @realDonaldTrump @POTUS @RandPaul"
331,2020-09-14 23:59:25+00:00,"Remember PA that #TrumpHidTheTruth - back in Feb, he could have spun up testing, tracing, PPE production, secured our elections, etc. Instead, he called it a hoax and golfed/held rallies. 200K dead Americans from Covid-19 because #TrumpHidTheTruth. #BidenHarris2020"
332,2020-09-14 23:59:24+00:00,This may sound far fetched BUT UNFORTUNATELY IS TRUE. DEMS are preparing an army & are not going to go quietly away on Election night when .@realDonaldTrump WINS BY A LANDSLIDE. 
333,2020-09-14 23:59:24+00:00,"Yea, the polls are probably BS but vote like they aren't"
334,2020-09-14 23:59:24+00:00,If you did you could never be clean again
335,2020-09-14 23:59:24+00:00,Isn’t that a hate crime?!? Should be if not.
336,2020-09-14 23:59:24+00:00,"Aside from lack of masks & POC, at least three people look pasted in. And I count seven people holding their cells in portrait mode, apparently recording picket fence videos."
337,2020-09-14 23:59:24+00:00,"People arguing against climate change, possibly not you, are addressing a straw man instead of the real causes of the fires. When they begin to argue that management doesn't work, they won't be attacking a straw man (and they will lose)."
338,2020-09-14 23:59:24+00:00,You knew and said nothing
339,2020-09-14 23:59:24+00:00,On my tv there is a rapist @realDonaldTrump who will be in jail in 5 months. @MELANIATRUMP @FLOTUS @GOP @realDonaldTrump @MeidasTouch
340,2020-09-14 23:59:24+00:00,#cheetoincharge you will be ONE&amp;DONE! SEEYA. DON'T WANNA BE YA!
341,2020-09-14 23:59:23+00:00,"So again. Because you have no argument you resort to name calling. You are not very good at this. You should be ashamed of yourself, but I'm sure you dont have the brain capacity to realize that. Find a psychologist. Tell them you have TDS. Then go back to your mommas basement."
342,2020-09-14 23:59:23+00:00,@realDonaldTrump you got conned! 
343,2020-09-14 23:59:22+00:00,Man the bags under your eyes are horrible! You need to go to the doctor! You look so much older than Joe! Ouch! Maybe the Hydroxy got to you!
344,2020-09-14 23:59:22+00:00,Where is @realDonaldTrump Lady G?
345,2020-09-14 23:59:22+00:00,"American Patriot Hero, @AVindman . I hope our next President, @JoeBiden awards you a medal for your bravery and honesty. Your love for our country should give many patriots the courage to stand up against @realDonaldTrump and his admin of cowards, felons, sycophants &amp; racists. "
346,2020-09-14 23:59:22+00:00,cc: @realDonaldTrump #hypocrite
347,2020-09-14 23:59:22+00:00,Whats it to you? Are you jealous? Why don't you think of a place to get lost to so we can rebuild our country. We are hungry and our kids are getting killed by your masters the mullahs. How much $do you need?
348,2020-09-14 23:59:22+00:00,The ‘Useful Idiot’ has landed.
349,2020-09-14 23:59:21+00:00,"JoeBiden: .@realDonaldTrump, you know what’s actually threatening our suburbs? Wildfires. Floods. Hurricanes. We need to act on climate. Now."
